Title,Date,Location,Text,URL
Betrugsversuch erkannt,06.06.2025,"Perleberg, Prignitz","Eine 76-jährige Perlebergerin ist am Mittwoch von einem bislang Unbekannten angerufen worden, der ihr offenbar in betrügerischer Absicht einen Gewinn in Aussicht stellte. Für den Erhalt der Gewinnsumme in Höhe eines mittleren fünfstelligen Bereiches müsse sie jedoch zuvor bei einem Treffen ein Geldbetrag übergeben. In weiteren Anrufen des vermeintlichen Gewinnspielunternehmens wurde die Perlebergerin aufgefordert, Gutscheinkarten im Wert von 900 Euro zu kaufen. Die 76-Jährige erkannte den Betrug und hat am Donnerstag Strafanzeige in der Inspektion in Perleberg erstattet. Die Kriminalpolizei ermittelt nun wegen versuchten Betruges,",https://polizei.brandenburg.de/pressemeldung/betrugsversuch-erkannt/5603066
In Einfamilienhaus eingebrochen,06.06.2025,"Groß Pankow, Prignitz","Bis gestern gegen 17:45 Uhr sind bislang unbekannte Personen in ein, sich in der Sanierung befindliches, Einfamilienhaus in der Lindenstraße im Ortsteil Wolfshagen eingebrochen und haben Wertsachen entwendet. Die Kriminaltechnik sicherte Spuren. Der Gesamtschaden wird auf 1.500 Euro geschätzt.",https://polizei.brandenburg.de/pressemeldung/in-einfamilienhaus-eingebrochen-/5603065
Regenrinne gestohlen,05.06.2025,"Senftenberg, Oberspreewald-Lausitz","Unbekannte entwendeten eine Regenrinne von der Grundschule an der Johannes-R.-Becher-Straße. Wie der Polizei Donnerstagvormittag mitgeteilt wurde, entstand ein vierstelliger Gesamtschaden.
Die Beamten sicherten Spuren und leiteten entsprechende Ermittlungen ein.",https://polizei.brandenburg.de/pressemeldung/regenrinne-gestohlen/5602322
Verletzter nach Sachbeschädigung,05.06.2025,"Senftenberg, Oberspreewald-Lausitz","Zeugen meldeten sich am Donnerstag gegen 00:00 Uhr bei der Polizei, weil sich eine männliche Person lautstark im Hausflur eines Mehrfamilienhauses an der Möwenstraße aufhielt. Die Polizisten vor Ort konnten einen 42-jährigen Anwohner feststellen, der kurz zuvor selbst den Rettungsdienst kontaktiert hatte.
Er erklärte den Beamten, dass er die Hauseingangstür auftreten wollte und sich dabei am Fuß verletzt hatte. Zur medizinischen Behandlung
wurde er in ein Krankenhaus gebracht und ein Ermittlungsverfahren wegen der nunmehr beschädigten Tür eingeleitet.",https://polizei.brandenburg.de/pressemeldung/verletzter-nach-sachbeschaedigung/5602321
Nach Unfall geflüchtet,05.06.2025,"Lauchhammer, Oberspreewald-Lausitz","Nachdem ein noch unbekannter Fahrer das Rechtsfahrgebot auf der Forststraße nicht einhielt, kollidierte er am Mittwoch gegen 18:00 Uhr mit dem Seitenspiegel eines PKW TOYOTA.
Dessen Fahrer blieb unverletzt und die Sachschäden wurden auf etwa 200 Euro geschätzt. Die Polizei ermittelt gegen den Unbekannten im Fall des unerlaubten Entfernens vom Unfallort.",https://polizei.brandenburg.de/pressemeldung/nach-unfall-gefluechtet/5602317
Einbruchsspuren festgestellt,05.06.2025,"Senftenberg, Oberspreewald-Lausitz","Unbekannte versuchten offenbar in eine Betreuungseinrichtung an der August-Bebel-Straße einzubrechen, wie der Polizei am Mittwoch gegen 16:20 Uhr mitgeteilt wurde. Bei der Reinigung bemerkte eine Angestellte Hebelspuren am Fenster, die mit geschätzten dreistelligen Sachschäden dokumentiert wurden.
Obwohl die Täter nicht in die Räumlichkeiten gelangten, wurde ein Ermittlungsverfahren eingeleitet.",https://polizei.brandenburg.de/pressemeldung/einbruchsspuren-festgestellt/5602312
Alkohol- und Drogenverdacht im Straßenverkehr,05.06.2025,"Lübbenau, Oberspreewald-Lausitz","Der Fahrer eines BMW wurde Mittwochnachmittag zu einer Verkehrskontrolle in der Geschwister-Scholl-Straße angehalten. Ein beim 36-Jährigen durchgeführter Drogentest reagierte positiv auf Cannabis, was zur Veranlassung einer Blutentnahme im Krankenhaus und Untersagung der Weiterfahrt führte.
Am Folgeabend kontrollierten Polizisten einen RENAULT-Fahrer in der Beuchower Dorfstraße. Das Ergebnis eines Atemalkoholtests lag mit 0,68 Promille im Bereich der Verkehrsordnungswidrigkeiten. Nach einem beweissicheren Atemtest in der Polizeiwache wurde auch ihm die Weiterfahrt untersagt. Gegen beide Fahrer wurden Anzeigen gefertigt.",https://polizei.brandenburg.de/pressemeldung/alkohol-und-drogenverdacht-im-strassenve/5602311
Aggressiver Ladendieb,05.06.2025,"Großziethen, Dahme-Spreewald","Angestellte eines Discounters in der Straße Am Pfarracker riefen am Mittwochabend die Polizei, da sie einen alkoholisierten und aggressiven Ladendieb erwischt hatten. Der 35-Jährige hatte versucht, Spirituosen zu stehlen, als er von Mitarbeitern angesprochen wurde.
Darauf reagierte er mit körperlichen Angriffen und schlug um sich, wurde aber von einem Zeugen bis zum Eintreffen der Beamten festgehalten. Nach ärztlicher Untersuchung und auf richterlichen Beschluss wurde der Mann zur Verhinderung weiterer Straftaten in Polizeigewahrsam genommen.",https://polizei.brandenburg.de/pressemeldung/aggressiver-ladendieb/5602309
Bikes und Werkzeug gestohlen,05.06.2025,"Lübben, Dahme-Spreewald","Gleich zweimal wurden der Polizei am Mittwoch Diebstähle hochwertiger Fahrräder und Werkzeuge angezeigt. Im Ortsteil Treppendorf waren auf einem Grundstück im Heideweg aus einem Nebengelass offenbar in den frühen Morgenstunden vier hochwertige Mountainbikes sowie eine Kettensäge entwendet worden. Darüber hinaus hatten es Kriminelle auf ein E-Bike des Herstellers HAIBIKE und Werkzeug in der Lindenstraße abgesehen, die aus dem Keller eines Mehrfamilienhauses gestohlen wurden.
In beiden Fällen liegen die verursachten Schäden bei mehreren tausend Euro. Die Zweiräder wurden gleichzeitig mit der Anzeigenaufnahme in die internationale Fahndung aufgenommen.",https://polizei.brandenburg.de/pressemeldung/bikes-und-werkzeug-gestohlen/5602303
Kriminaltechniker im Einsatz,05.06.2025,"Bestensee, Dahme-Spreewald","Einbrecher hatten in der Nacht zum Mittwoch eine Gaststätte in der Straße Am Hintersee heimgesucht, wie der Polizei am frühen Nachmittag gemeldet wurde. Gewaltsam waren sie in die Geschäftsräume eingedrungen und hatten Verwüstungen angerichtet.
Was im Einzelnen gestohlen wurde, ist nun Gegenstand kriminalpolizeilicher Ermittlungen. Allein die verursachten Sachschäden liegen bei mehreren hundert Euro. Kriminaltechniker des Tatortdienstes sicherten am Nachmittag Spuren.",https://polizei.brandenburg.de/pressemeldung/kriminaltechniker-im-einsatz/5602301
Gasflaschen gestohlen,05.06.2025,"Forst, Spree-Neiße","Mitarbeitende eines Baustoffhandels in der Eulower Straße stellten am Donnerstagmorgen einen Einbruch fest. Es waren fünf Gasflaschen vom Betriebsgelände gestohlen worden.
Die Kriminalpolizei hat die weiteren Ermittlungen eingeleitet.",https://polizei.brandenburg.de/pressemeldung/gasflaschen-gestohlen/5602292
Gestohlener PKW entdeckt,05.06.2025,"Spremberg, Spree-Neiße","Den richtigen Riecher hatten Streifenbeamte am frühen Donnerstagmorgen. In der Georgenstraße war ihnen gegen 00:45 Uhr ein PKW AUDI entgegengekommen. Sie wendeten, um das Auto zu kontrollieren. Das fanden sie in der Franz-Waldmann-Straße, allerdings offen und ohne Fahrer abgestellt.
Der war trotz Suche im Umfeld nicht mehr zu finden, doch eine Abfrage ergab, dass der ""A4"" in Niedersachsen Ende Mai gestohlen worden war. Das unbeschädigte Fahrzeug wird jetzt auf Spuren untersucht und anschließend dem Besitzer wiedergegeben.",https://polizei.brandenburg.de/pressemeldung/gestohlener-pkw-entdeckt/5602289
Atemalkoholtest schlägt an,05.06.2025,"Forst, Spree-Neiße","Zeugen riefen am Mittwoch kurz nach 23:00 Uhr die Polizei, weil ein MERCEDES-Transporter in sogenannten Schlangenlinien auf der Spremberger Straße unterwegs war. Die Beamten konnten den ""Sprinter"" anhalten und ein Atemalkoholtest zeigte einen Wert von rund anderthalb Promille beim Fahrer an.
Der wurde daraufhin aggressiv und musste durch die Beamten fixiert werden, die seinen Führerschein beschlagnahmten. Außerdem wurde eine beweissichernde Blutentnahme im Krankenhaus durchgeführt.",https://polizei.brandenburg.de/pressemeldung/atemalkoholtest-schlaegt-an/5602287
Festnahme nach Ladendiebstahl,05.06.2025,"Cottbus, Cottbus","Der Ladendetektiv eines Baumarktes in der Paul-Greifzu-Straße beobachtete am Mittwochabend drei Personen, die Waren in einen Rucksack steckten. Als er sie im Kassenbereich ansprach, flüchteten zwei der drei Männer mit einem Auto. Weil sich der Detektiv das Kennzeichen gemerkt hatte, konnte die hinzugerufene Polizei den SEAT-Kleinwagen kurz darauf finden. Von den Insassen fehlte jede Spur, allerdings fanden die Polizisten im Auto verschiedene verpackte Waren, bei denen es sich vermutlich um das Diebesgut handelt. Der Wagen wurde sichergestellt. An dem SEAT waren Kennzeichen angebracht, die eigentlich an einen Golf gehöhrten, also offensichtlich gestohlen waren. Die Ermittlungen zum Halter des Fahrzeugs dauern an.
Der dritte Mann konnte im Laden festgehalten werden. Bei ihm handelt es sich um einen 26-jährigen Polen, der in seinem Heimatland per Haftbefehl gesucht wird, deshalb wurde er vorläufig festgenommen. Die Brandenburgische Polizei steht nun im Austausch mit den polnischen Behörden, wie mit der Person und dem Auto weiter verfahren wird und welche Ermittlungsansätze sich noch ergeben.",https://polizei.brandenburg.de/pressemeldung/festnahme-nach-ladendiebstahl/5602280
Kellereinbruch,05.06.2025,"Cottbus, Cottbus","Ein Kellereinbruch wurde der Polizei am Mittwoch kurz nach 22:45 Uhr gemeldet. Unbekannte waren in der Herrmannstraße in ein Abteil eingedrungen und hatten dort einen Fernseher, Bier und eine Dose Soljanka gestohlen.
Die Kriminalpolizei hat die weiteren Ermittlungen übernommen.",https://polizei.brandenburg.de/pressemeldung/kellereinbruch/5602276
Gestohlene Räder entdeckt,05.06.2025,"Cottbus, Cottbus","Die Polizei wurde am Mittwochabend in die Wilhelm-Külz-Straße gerufen. Anwohner hatten dort ihre Räder in einem Kellerabteil entdeckt, die bereits als gestohlen gemeldet worden waren. Der Kellerbesitzer gab an, er habe die Räder aus dem Flur entfernt, weil sie den Fluchtweg blockierten, weigerte sich aber, sie wieder herauszugeben.
Die Beamten erwirkten einen Durchsuchungsbefehl vom Gericht und stellten die Fahrräder sicher.",https://polizei.brandenburg.de/pressemeldung/gestohlene-raeder-entdeckt/5602275
Auf Betrüger hereingefallen,05.06.2025,"Cottbus, Cottbus","Ein Cottbuser meldete sich am Mittwochvormittag bei der Polizei, weil er den Verdacht hatte, einem Betrug aufgesessen zu sein. Die Mitarbeiterin seiner Bank war skeptisch geworden, als er einen größeren Betrag überweisen wollte und hatte ihm zu einer Anzeige geraten. Im Laufe mehrerer Monate hatte er mehrere zehntausend Euro an einen angeblichen Anlageberater in Großbritannien gezahlt. Statt das Geld wie versprochen zu vermehren, wird es nun aller Voraussicht nach weg sein.
Die Kriminalpolizei hat die weiteren Ermittlungen übernommen und dem Senior Hinweise gegeben, wie er in Zukunft Betrügereien rechtzeitig erkennen kann.",https://polizei.brandenburg.de/pressemeldung/auf-betrueger-hereingefallen/5602274
Gegenseitige Körperverletzungen,05.06.2025,"Falkensee, Bahnhof, Havelland","Die Polizei wurde am frühen Donnerstagmorgen zum Falkenseer Bahnhof nach Finkenkrug gerufen. Dort hatte ein Mann gemeldet, Pfefferspray ins Gesicht gesprüht bekommen zu haben. Nach ersten Erkenntnissen kam es bereits am Vorabend in der Hertzstraße zu einer Auseinandersetzung der beiden Personen, bei derer der angetrunkene Melder (1,1 Promille) den Anderen körperlich leicht an der Hand verletzt haben soll. Dies hatte der Andere (1,0 Promille) nun offenbar zum Anlass genommen ihm mit einem Sprühstoß Pfefferspray zu „antworten“. Die Polizei hat nun zu den Sachverhalten Ermittlungen wegen gegenseitig begangener Körperverletzungsdelikte eingeleitet.",https://polizei.brandenburg.de/pressemeldung/gegenseitige-koerperverletzungen/5602255
Durch Unkenntnis der Bedeutung von Verkehrszeichen aufgefallen,05.06.2025,"Erkner, Oder-Spree","Am Nachmittag des 04.06.2025 nahmen Polizisten einen Mopedfahrer einmal genauer unter die Lupe, den ein Einfahrtsverbotsschild in der Neu Zittauer Straße nicht zu interessieren schien. Bei der folgenden Kontrolle stellte sich heraus, dass der 48-Jährige gar keine Fahrerlaubnis besaß. Zudem erwies sich die angebrachte Versicherungsplakette als gar nicht zu diesem Zweirad gehörig. Ob an dem Moped auch noch technische Veränderungen vorgenommen wurden, muss nun im laufenden Ermittlungsverfahren geklärt werden. Dazu ist die Maschine sichergestellt worden.",https://polizei.brandenburg.de/pressemeldung/durch-unkenntnis-der-bedeutung-von-verke/5602240
Betrüger machten Kasse,05.06.2025,"Frankfurt (Oder), Frankfurt (Oder)","Am 04.06.2025 wandte sich ein Mann an die Polizei, um einen Betrug anzuzeigen, der sich über mehrere Monate hingezogen hatte.
Der Frankfurter hatte eine Büchersammlung auf einem Onlineportal zum Verkauf angeboten. Daraufhin meldeten sich angebliche Mitarbeiter einer Firma, die ihm über 500.000 Euro dafür boten. Nur müssten vor Zahlung der Summe die Versicherungspolicen überwiesen werden...
Tatsächlich brachten sie den Geschädigten dazu, ihnen in mehreren Tranchen einen letztlich fünfstelligen Geldbetrag zu überlassen. Ihren Teil der Abmachung hatten sie jedoch nicht eingehalten. Wer diejenigen sind, ermitteln nun Kriminalisten der Inspektion Oder-Spree/Frankfurt (Oder).",https://polizei.brandenburg.de/pressemeldung/betrueger-machten-kasse/5602241
Aus dem Verkehr gezogen,05.06.2025,"Briesen (Mark), Oder-Spree","Am 04.06.2025 zogen Polizisten gegen 23:45 Uhr einen Radfahrer aus dem Verkehr, dessen unsichere Fahrweise ihnen in der Bahnhofsstraße ins Auge gestochen war. Tatsächlich hatte der 42-Jährige einen Atemalkoholwert von 2,14 Promille aufzuweisen. Er musste eine Blutprobe lassen und durfte anschließend natürlich auch nicht weiterfahren. Zudem erwartet ihn ein Strafverfahren.",https://polizei.brandenburg.de/pressemeldung/aus-dem-verkehr-gezogen/5602239
Vorwurf exhibitionistischer Handlungen,05.06.2025,"Fürstenwalde/Spree, Oder-Spree","Am Nachmittag des 04.06.2025 wurden Polizisten in Richtung Große Freizeit gerufen. Auf einer Skaterbahn war zuvor ein Mann aufgefallen, der mehrfach sein Geschlechtsteil entblößte und junge Leute ansprach.
Anschließend verschwand der bis dahin Unbekannte, konnte jedoch auf Grund einer sehr guten Personenbeschreibung, wenige Hundert Meter vom Ort des Geschehens entfernt, gestellt werden. Bei ihm handelte es sich um einen 43 Jahre alten deutschen Staatsbürger, der sich nun für sein Verhalten zu verantworten hat.",https://polizei.brandenburg.de/pressemeldung/vorwurf-exhibitionistischer-handlungen/5602232
Gewalttätig geworden,05.06.2025,"Eisenhüttenstadt, Oder-Spree","Am 04.06.2025 stellte die Zugbegleiterin im RE 1 einen Reisenden ohne Fahrschein. Als sie den „Schwarzfahrer“ zum Verlassen des Zuges aufforderte, wurde der Mann plötzlich ausfallend und stieß einen anderen Mann beiseite, welcher der Zugbegleiterin zu Hilfe gekommen war. Dann zückte er auch noch einen Kugelschreiber und versuchte durch Stichbewegungen, den vor ihm Stehenden zu verletzen. Dazu kam es zwar nicht, trotzdem gelang dem Wütenden daraufhin die Flucht. Er sprang in einen Linienbus, der ihn aber nur bis zur Haltestelle Oderwerft brachte. Dort warteten nämlich bereits zwischenzeitlich alarmierte Polizisten, die sich des 27-jährigen Kameruners annahmen. Ihm wird nun versuchte gefährliche Körperverletzung vorgeworfen. Das Fahren ohne Fahrausweis kommt noch obendrauf.",https://polizei.brandenburg.de/pressemeldung/gewalttaetig-geworden/5602231
Jugendliche auf Dach eines Gebäudes geklettert,05.06.2025,"Falkensee, Bahnstraße, Havelland","Zeugen sahen mitten in der Nacht eine Gruppe Jugendlicher auf dem Dach eines Gebäudes und alarmierten die Polizei. Die eingesetzte Polizeistreife stellte wenig später drei Jugendliche fest. Diese hatten sich über die Feuerleiter Zutritt zum Dach des Gebäudes verschafft. Die Polizei hat die Identitäten der drei Jugendlichen festgestellt, Hinweise zu einem vierten Beteiligten ermittelt und kurz danach die Jugendlichen an die jeweiligen Elternhäuser übergeben. Sie müssen sich nun wegen Hausfriedensbruchs verantworten.",https://polizei.brandenburg.de/pressemeldung/jugendliche-auf-dach-eines-gebaeudes-gek/5602226
Bargeld gestohlen,05.06.2025,"Hoppegarten, Märkisch-Oderland","Bislang noch Unbekannte haben sich am späten Nachmittag des 04.06.2025 in einem Discounter in der Lindenallee an einer der Kassen vergriffen. Sie nutzten dazu einen kurzen Zeitraum, in dem alle Mitarbeiter mit Arbeiten außerhalb des Kassenbereiches beschäftigt waren. Dann brachen sie die betroffene Kasse auf und rafften das darin befindliche Bargeld zusammen. Jetzt ermittelt die Kriminalpolizei, wer sich da betätigte.",https://polizei.brandenburg.de/pressemeldung/bargeld-gestohlen/5602227
Einbruch in Sanierungsobjekt,05.06.2025,"Bad Freienwalde, Märkisch-Oderland","In den frühen Morgenstunden des 05.06.2025 wurden Polizisten in Richtung Eduardshof gerufen. Noch Unbekannte hatten sich dort Zugang zu einem ehemaligen Hotel verschafft, welches gegenwärtig saniert wird. Nach ersten Erkenntnissen nahmen die Täter u.a. einen Bohrhammer mit sich. Wer diejenigen waren und wo das Diebesgut abgeblieben ist, ermittelt nun die Kriminalpolizei.",https://polizei.brandenburg.de/pressemeldung/einbruch-in-sanierungsobjekt/5602222
Mutmaßlichen Einbrecher noch gesehen,05.06.2025,"Tasdorf, Märkisch-Oderland","Am frühen Morgen des 05.06.2025 sprach ein Zeuge einen Mann an, den er im Bereich Tasdorf-Süd ausgemacht hatte. Der Angesprochene schien aber nicht auf eine Konversation aus zu sein. Vielmehr sprang er umgehend in einen Renault mit polnischen Kennzeichen und fuhr damit in Richtung B1 davon.
Wie sich später herausstellte, war ein angrenzendes Firmengelände von Einbrechern heimgesucht worden. Nach ersten Erkenntnissen flüchteten die Eindringlinge, ohne etwas mit sich genommen zu haben. Inwieweit der zuvor aufgefallene Mann dabei eine Rolle gespielt hatte und wer derjenige überhaupt war, ermittelt nun die Kriminalpolizei.",https://polizei.brandenburg.de/pressemeldung/mutmasslichen-einbrecher-noch-gesehen/5602221
Von Einbrechern heimgesucht,05.06.2025,"Ahrensfelde, Barnim","In der Nacht zum 04.06.2025 haben sich noch Unbekannte mit roher Gewalt Zugang zu den Räumlichkeiten mehrerer Firmen verschafft, die in einem Gebäudekomplex in der Karl-Marx-Straße ansässig sind. Nach ersten Erkenntnissen hatten es die Täter auf Bargeld und Werkzeuge abgesehen. Ihr Vorgehen richtete einen Sachschaden von geschätzten 5.000 Euro an. Wer sich da betätigte, ermitteln nun Kriminalisten der Inspektion Barnim.",https://polizei.brandenburg.de/pressemeldung/von-einbrechern-heimgesucht/5602216
Nun in Haft,05.06.2025,"BAB 11, Barnim","Der am Abend des 03.06.2025 mit einem im Landkreis Märkisch-Oderland gestohlenen Fiat unterwegs gewesene junge Mann sitzt nun in Untersuchungshaft. Der 19-jährige Pole wurde am 04.06.2025 einem Richter am zuständigen Amtsgericht Bernau vorgeführt. Dieser erließ Haftbefehl und ordnete die sofortige Überstellung des Deliquenten in eine Justizvollzugsanstalt an. Dort traf er kurz darauf auch ein.
Lesen Sie dazu auch unsere Ausgangsmeldung vom 04.06.2025:
BAB 11 – Seine Fahrweise verriet ihn
Am Abend des 03.06.2025 meldete sich ein aufmerksamer Verkehrsteilnehmer bei der Polizei, um mitzuteilen, dass zwischen Lanke und Finowfurt ein Fiat 500 in Schlangenlinien unterwegs sei. Kurz vor der Anschlussstelle Finowfurt konnte der Wagen dann auch ausgemacht und angehalten werden. Am Steuer hatte ein 18- Jähriger gesessen, der recht ungehalten reagierte. So fand er sich alsbald am Boden und in Handfesseln wieder. Tatsächlich konnte der junge Mann einen Atemalkoholwert von 0,79 Promille aufweisen. Wie sich zudem herausstellte, gehörte der Fiat gar nicht ihm, sondern war ihm von einem „Kumpel“ mit der Maßgabe übergeben worden, das Auto nach Polen zu bringen. Der Wagen ist weiteren Ermittlungen zufolge im Landkreis Märkisch-Oderland durch Diebstahl abhandengekommen. Mit diesem Wissen klickten Handfesseln und wird der polnische Staatsbürger nun auch Kriminalisten gegenübersitzen.",https://polizei.brandenburg.de/pressemeldung/nun-in-haft/5602215
Ermittlungen eingeleitet,05.06.2025,"Templin, Uckermark","Am 05.06.2025 wandte sich eine junge Frau gegen 02:45 Uhr an die Polizei, um ein Geschehen zu schildern, welches sich ca. 40 Minuten zuvor in der Goethestraße/Mühlenstraße ereignet hatte.
Die 18-Jährige war mit ihrem Fahrrad in der Mühlenstraße unterwegs gewesen. An der Ecke Goethestraße wurde sie dann von einem Opel Combo erfasst, dessen Fahrer gerade in die Mühlenstraße einbog. Die junge Frau erlitt dabei leichte Verletzungen. Warum anschließend beide Beteiligte trotzdem den Ort des Geschehens verließen, muss nun die Kriminalpolizei klären.",https://polizei.brandenburg.de/pressemeldung/ermittlungen-eingeleitet/5602210
Rentnerin bestohlen,05.06.2025,"Angermünde, Uckermark","Am späten Vormittag des 04.06.2025 war eine Rentnerin mit Gartenarbeiten auf ihrem Grundstück beschäftigt. Die Hauseingangstür hatte sie zu diesem Zeitpunkt nicht verschlossen. Diesen Umstand nutzte zumindest eine noch Unbekannte aus, um in das Haus zu gelangen und sich darin umzusehen. Nach ersten Erkenntnissen fand sie Bargeld und hatte es auch bereits eingesteckt, als die Geschädigte aus dem Garten wieder ins Objekt zurückkehrte. Dabei überraschte sie die Frau, der aber trotzdem die Flucht gelang.
Die nun Gesuchte wird mit einem Alter von ca. 30 Jahren und einer Größe von 150 bis 160 cm beschrieben. Sie ist demnach kräftig gebaut und trug einen Pferdeschwanz.
Zudem konnte die Geschädigte einen Mann ausmachen, der offensichtlich vor dem Haus wartete. Dieser soll schlank sein und trug ein helles Hemd sowie ein Basecap.
Die Kriminalpolizei ermittelt nun zu den Vorwürfen des Diebstahls und des Hausfriedensbruches.",https://polizei.brandenburg.de/pressemeldung/rentnerin-bestohlen/5602209
Unseriöse Handwerker machten Kasse,05.06.2025,"Angermünde, Uckermark","Am 04.06.2025 wandte sich ein Ehepaar an die Polizei, um ein Ereignis zu schildern, welches sie tags zuvor erleben mussten. Die Hausbesitzer waren von angeblichen Handwerkern angesprochen und auf Mängel an ihrem Dach hingewiesen worden. Innerhalb zweier Tage könnte das Ganze behoben sein, für die notwendigen Baumaterialien wäre jedoch Vorkasse nötig. Tatsächlich brachten die noch Unbekannten die beiden Eheleute dazu, ihnen einen größeren Geldbetrag auszuhändigen. Mit der Maßgabe, sich nun um das Material zu kümmern, verschwanden die „Handwerker“ und kehrten nicht zurück…
Die Art und Weise der geschilderten Handlung ist typisch für das Vorgehen unseriöser Handwerker. Sie umgarnen die Geschädigten mit Lockangeboten und
eigentlich unrealistisch niedrigen Preisen. Eine Firmenadresse haben diejenigen meist nicht vorzuweisen und sie bestehen auf sofortiger Bezahlung.
Hegen Sie den Verdacht, genau solche Leute vor sich zu haben, dann verweisen Sie diese umgehend des Grundstücks! Unterschreiben Sie niemals etwas unter Druck und lesen Sie jedes Schriftstück sorgfältig durch! Auf keinen Fall sofort in bar oder per EC-Karte zahlen! Und natürlich sollten Sie an die sofortige Information der Polizei denken!",https://polizei.brandenburg.de/pressemeldung/unserioese-handwerker-machten-kasse/5602208
Einbruch in Getränkemarkt,05.06.2025,"Zossen, Wünsdorf, Teltow-Fläming","In den Nachtstunden zum Donnerstag ist in einen Getränkemarkt in Wünsdorf eingebrochen worden. Dies hatten Zeugen zuvor wahrgenommen und der Polizei mitgeteilt. Nach ersten Ermittlungen verschafften sich bislang unbekannte Täter gewaltsam Zutritt zum Verkaufsraum, indem sie einen schweren Gegenstand durch die Schaufensterscheibe warfen. Aus dem Inneren entwendeten sie Tabakwaren im Wert von mehreren Hundert Euro, bevor anschließend in unbekannte Richtung flüchteten. Beamte sicherten am Tatort Beweise und Spuren und dokumentierten diesen fotografisch. Entsprechende Strafanzeige wurde aufgenommen und Ermittlungen eingeleitet",https://polizei.brandenburg.de/pressemeldung/einbruch-in-getraenkemarkt/5602192
Einbruch in Firmengebäude,05.06.2025,"Niedergörsdorf, Kurzlipsdorf, Teltow-Fläming","Die Mitarbeiterin einer geschädigten Firma informierte die Polizei am Mittwochmorgen über einen Einbruch in ein Firmengebäude in Kurzlipsdorf. Nach bisherigem Kenntnisstand verschafften sich dort unbekannte Täter gewaltsam Zutritt zum Firmengebäude, indem sie ein Fenster aufhebelten. Aus dem Inneren entwendeten sie dann Bargeld im unteren dreistelligen Bereich. Die Polizei sicherte vor Ort Spuren, dokumentierte den Tatort fotografisch und leitete Ermittlungen zu dem Einbruchdiebstahl ein.",https://polizei.brandenburg.de/pressemeldung/einbruch-in-firmengebaeude/5602190
In Mehrfamilienhäuser eingestiegen,05.06.2025,"Velten, Oberhavel","In der Zeit vom 02.06.2025 bis 04.06.2025 sind bisher unbekannte Personen gewaltsam durch die Hauseingangstür in ein Mehrfamilienhaus in der Wilhelm-Pieck-Straße eingebrochen, auch drei Kellerabteile sind aufgebrochen worden.
Unweit des Tatortes drangen Unbekannte durch die Hauseingangstür auch in ein Mehrfamilienhaus in der Bahnstraße ein und versuchten, die Kellerabteile gewaltsam zu öffnen.
Gegenstand weiterer Ermittlungen ist nun, ob beide Tathandlungen im Zusammenhang stehen. Es entstand ein Gesamtschaden von ca. 200 Euro.",https://polizei.brandenburg.de/pressemeldung/in-mehrfamilienhaeuser-eingestiegen/5602081
Einbrecher ertappt,05.06.2025,"Kleinmachnow, Potsdam-Mittelmark","Eine Zeugin meldet am Mittwochmittag einen gegenwärtig stattfindenden Einbruchsversuch in ein Nachbarhaus in Kleinmachnow. Die Zeugin, die sich zur Mittagszeit zu Hause befand, konnte zunächst Geräusche wahrnehmen und dann beobachten, wie sich eine bislang unbekannte männliche Person an einer Fensterscheibe zu schaffen machte. Als sie den Einbrecher ansprach, rannte dieser über das benachbarte Grundstück davon. Eine unmittelbar eingeleitete Nahbereichsfahndung führte nicht zur Ergreifung des Mannes.
Durch die Beamten wurde eine umfangreiche Spurensicherung an dem Fenster durchgeführt über das der unbekannte Täter gewaltsam ins Objekt gelangen wollte. Es entstand ein Schaden von 300 Euro. Eine Anzeige wegen des versuchten Tageswohnungseinbruchsdiebstahls wurde gefertigt.",https://polizei.brandenburg.de/pressemeldung/einbrecher-ertappt/5602017
Aufgefundenes Kleinkraftrad,05.06.2025,"Bornstedt, Bienenwinkel, Potsdam","Ein Zeuge meldete am Mittwochmorgen, dass er auf seinem Grundstück ein ihm unbekanntes Kleinkraftrad festgestellt habe. Die Beamte stellte ein Kleinkraftrad fest, was vor zwei Monaten in unmittelbarer Nähe bei einem Einbruch entwendet wurde, wie eine Abfrage ergab. Das Kleinkraftrad wurde einer Spurensicherung unterzogen und anschließend dem glücklichen Eigentümer wieder übergeben. Eine Fahndungslöschung wurde eingeleitet.",https://polizei.brandenburg.de/pressemeldung/aufgefundenes-kleinkraftrad/5602013
